mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.mudebug.prapr.mutators.ArgumentListMutator_2,4526704,8612,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_1,6287813,8610,0,0,1,1,1,2264
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,6839750,9678,0,0,0,0,0,13
org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,21806846,4663,0,0,1,1,1,6215
org.mudebug.prapr.mutators.MethodNameMutator_4,27171695,6115,0,0,1,1,1,5530
org.mudebug.prapr.mutators.MethCallResultGuard_2,10757520,1092,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,7591656,4292,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_3,1477743,2014,1,0,1,1,1,3
org.mudebug.prapr.mutators.ArgumentListMutator_2,21667430,6115,0,0,0,0,0,1
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,25212268,2014,1,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_0,23327056,9340,0,0,0,0,0,5
org.mudebug.prapr.mutators.MethodNameMutator_1,34975376,4763,0,0,1,1,1,2335
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,2426826,9422,0,0,0,0,0,20
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,99872,1840,0,0,1,1,1,4109
org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator,19200758,9380,0,0,0,0,0,5
org.mudebug.prapr.mutators.FieldNameMutator_3,14679988,2676,0,0,0,0,0,2
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,33271569,1822,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,7878995,9092,0,0,1,1,1,6609
org.mudebug.prapr.mutators.ArgumentListMutator_0,2872142,9593,0,0,1,1,1,6609
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_14,38769025,5212,0,0,0,0,0,24
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,29486918,8292,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_7,21667433,8581,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,37493569,3427,0,0,1,1,1,6771
org.mudebug.prapr.mutators.FieldNameMutator_1,10973426,8611,0,0,1,1,1,5474
org.mudebug.prapr.mutators.ArgumentListMutator_2,23269053,8667,0,0,0,1,1,13
org.mudebug.prapr.mutators.FieldNameMutator_4,37748985,2676,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,38731290,8718,0,0,0,0,0,4
org.mudebug.prapr.mutators.MethCallResultGuard_0,33088038,2029,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,5334504,9097,0,0,0,0,0,5
org.mudebug.prapr.mutators.ArgumentListMutator_5,21629151,1767,0,0,1,1,1,6672
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,27097970,1339,0,0,0,0,0,1
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,37391490,8667,0,0,1,1,1,45
org.mudebug.prapr.mutators.FieldNameMutator_3,19122223,9093,0,0,0,0,0,7
org.mudebug.prapr.mutators.MethodNameMutator_4,32423348,920,0,0,1,1,1,5468
org.mudebug.prapr.mutators.MethodNameMutator_4,2193671,1996,0,0,0,0,0,1
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,16309509,4763,0,0,0,0,0,5
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,8663344,9179,0,0,0,0,0,105
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,23078241,2393,0,0,0,1,1,62
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_43,35187509,8583,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,22913196,2676,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,10335127,2114,0,0,0,1,1,47
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_82,35265713,5143,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_0,27977149,9092,0,0,0,0,0,5
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_64,24919921,8583,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,13639993,8707,0,0,0,0,0,7
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,36626357,2676,0,0,0,0,0,1
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,10348039,9052,0,0,0,0,0,5
org.mudebug.prapr.mutators.MethCallResultGuard_2,30043918,1100,0,0,0,0,0,5
org.mudebug.prapr.mutators.MethCallResultGuard_1,25365520,8702,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,3149330,9421,0,0,0,0,0,5
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_36,12402535,5154,0,0,1,1,1,36
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,8643831,6957,0,0,1,1,1,6644
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_49,7019932,4725,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,24926629,8718,0,0,0,0,0,1242
org.mudebug.prapr.mutators.MethodNameMutator_4,4727935,1856,0,0,0,0,0,4
org.mudebug.prapr.mutators.MethodNameMutator_1,24279519,4725,0,0,1,1,1,3530
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,9065803,2117,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,37578773,1841,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_7,3785645,9012,0,0,0,0,0,470
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,27244111,1822,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator,19502699,8666,0,0,0,1,1,34
org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator,32120379,9607,0,0,0,0,0,726
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,1457487,9421,0,0,0,0,0,2162
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,33652184,8410,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,10908350,1875,0,0,1,1,1,6674
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,26631269,4292,0,0,1,1,1,3864
org.mudebug.prapr.mutators.LocalNameMutator_0,35005825,8612,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,35316524,9556,0,0,1,1,1,6609
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,3146476,9127,0,0,0,0,0,2845
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,2013022,8516,0,0,1,1,1,4086
org.mudebug.prapr.mutators.FieldNameMutator_5,11384585,9092,0,0,0,0,0,2763
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,23276730,8707,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,39673039,5950,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,37170420,8707,0,0,0,1,1,1938
org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator,5850754,8797,0,0,0,0,0,4917
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_0,28869576,1875,0,0,1,1,1,5897
org.mudebug.prapr.mutators.FieldNameMutator_1,25897047,9092,0,0,0,0,0,170
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,33502949,8644,0,0,0,0,0,70
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,2574919,8675,0,0,0,0,0,3390
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,19965912,7374,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,13745374,9092,0,0,1,1,1,6609
org.mudebug.prapr.mutators.LocalNameMutator_1,10727831,8611,0,0,1,1,1,5687
org.mudebug.prapr.mutators.MethodNameMutator_5,15071579,2014,1,0,1,1,1,3
org.mudebug.prapr.mutators.MethodNameMutator_4,7359583,4750,0,0,1,1,1,3330
org.mudebug.prapr.mutators.FieldNameMutator_0,10524690,2676,0,0,0,0,0,1
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,21254588,9098,0,0,0,0,0,5
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,572055,9421,0,0,1,1,1,6609
org.mudebug.prapr.mutators.MethodNameMutator_6,32475598,4783,0,0,0,0,0,5
org.mudebug.prapr.mutators.MethodNameMutator_4,38565774,5143,0,0,1,1,1,506
org.mudebug.prapr.mutators.LocalNameMutator_0,6486087,9092,0,0,0,0,0,6
org.mudebug.prapr.mutators.MethodNameMutator_5,15071576,4900,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldNameMutator_0,17078781,2676,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,10132115,798,0,0,0,0,0,3
org.mudebug.prapr.mutators.MethCallResultGuard_2,10559340,920,0,0,0,0,0,26
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,24644801,1871,0,0,0,0,0,6
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,30648257,9325,0,0,0,0,0,2731
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,22867042,9093,0,0,0,0,0,63
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,6199048,8716,0,0,1,1,1,3757
org.mudebug.prapr.mutators.DereferenceGuardMutator_1,33033439,8707,0,0,0,0,0,6
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,23794520,8645,0,0,1,1,1,1391
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,37400818,9421,0,0,1,1,1,6609
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,33851364,4730,0,0,1,1,1,3795
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,11297065,9252,0,0,0,0,0,5
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,18891666,6119,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_8,32040995,2015,0,0,1,1,1,32
org.mudebug.prapr.mutators.MethCallResultGuard_0,5687583,1777,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_2,3032754,4733,0,0,0,0,0,188
org.mudebug.prapr.mutators.MethodNameMutator_0,17401944,2371,0,0,1,1,1,3638
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,6622011,1780,0,0,0,0,0,154
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,29763098,1822,0,0,0,1,1,15
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,16998141,797,0,0,1,1,1,6662
org.mudebug.prapr.mutators.FieldNameMutator_0,31547659,8611,0,0,1,1,1,5754
org.mudebug.prapr.mutators.MethodNameMutator_4,8198861,1777,0,0,1,1,1,5860
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,35305733,9130,0,0,1,1,1,6609
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,35931933,926,0,0,1,1,1,6750
org.mudebug.prapr.mutators.MethodNameMutator_9,3954792,2396,0,0,0,0,0,32
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,27576525,8702,0,0,0,1,1,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,25430275,2676,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_0,6510825,2016,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,39118928,8698,0,0,1,1,1,3833
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,15488986,8707,0,0,1,1,1,2469
org.mudebug.prapr.mutators.MethCallResultGuard_1,17957173,1772,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_0,10614169,4749,0,0,1,1,1,107
org.mudebug.prapr.mutators.FieldNameMutator_5,31887790,1839,0,0,0,0,0,41
org.mudebug.prapr.mutators.MethCallResultGuard_2,464461,1772,0,0,0,0,0,1
org.mudebug.prapr.mutators.DereferenceGuardMutator_4,11420472,8703,0,0,0,0,0,1
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,20949155,1773,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_4,33001993,9314,0,0,0,0,0,2675
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_2,6238417,8645,0,0,0,0,0,553
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,38522991,2676,0,0,0,0,0,1
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,19481802,9421,0,0,0,0,0,5
org.mudebug.prapr.mutators.ArgumentListMutator_2,83311,9086,0,0,0,0,0,10
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,21667441,8638,0,0,1,1,1,6897
org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator,31857657,9319,0,0,0,0,0,331
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,27237161,8707,0,0,0,0,0,6
org.mudebug.prapr.mutators.MethodNameMutator_7,2457796,8717,0,0,1,1,1,3749
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,17831639,944,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,26462386,9934,0,0,0,1,1,3676
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_1,8286399,8612,0,0,1,1,1,493
org.mudebug.prapr.mutators.LocalNameMutator_2,10799728,9092,0,0,0,0,0,2760
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_2,37896584,3624,0,0,0,0,0,1
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,32848747,9092,0,0,0,0,0,5
org.mudebug.prapr.mutators.FieldNameMutator_5,21993046,2676,0,0,0,0,0,216
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,12780648,1875,0,0,1,1,1,6674
org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator,4599062,4777,0,0,1,1,1,916
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,15730852,9421,0,0,0,0,0,5
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,24927934,4903,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_4,685395,8707,0,0,0,0,0,6
org.mudebug.prapr.mutators.LocalNameMutator_0,22202264,7375,0,0,0,0,0,40
org.mudebug.prapr.mutators.FieldNameMutator_0,35718275,8924,0,0,1,1,1,6609
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,30170903,9422,0,0,0,0,0,5
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,9701342,9421,0,0,0,0,0,21
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_1,26095116,4243,0,0,0,0,0,115
org.mudebug.prapr.mutators.ArgumentListMutator_4,30028632,2015,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,10524701,7374,0,0,0,1,1,236
org.mudebug.prapr.mutators.FieldNameMutator_0,19459651,9092,0,0,1,1,1,6479
org.mudebug.prapr.mutators.MethodNameMutator_0,8770776,2015,0,0,1,1,1,32
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,37978911,9553,0,0,0,0,0,462
org.mudebug.prapr.mutators.FieldNameMutator_2,8071145,2676,0,0,0,0,0,1
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,35102743,4292,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator,9937369,9580,0,0,0,0,0,2127
org.mudebug.prapr.mutators.VoidMethodCallGuardMutator,33417066,8735,0,0,0,0,0,6
org.mudebug.prapr.mutators.FieldNameMutator_0,28826828,8612,0,0,1,1,1,471
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_32,25735211,8583,0,0,0,0,0,3
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_20,2585705,8583,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_1,11808785,8666,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_48,7670382,5212,0,0,0,0,0,1
org.mudebug.prapr.mutators.LocalNameMutator_0,5175308,1840,0,0,0,0,0,2
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,30810736,1092,0,0,1,1,1,873
