mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.mudebug.prapr.mutators.FieldNameMutator_2,11464871,6085,0,0,1,1,1,4947
org.mudebug.prapr.mutators.FieldNameMutator_1,7677532,4489,0,0,0,0,0,4
org.mudebug.prapr.mutators.LocalNameMutator_1,17855704,6085,0,0,0,0,0,23
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,9282996,631,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1848679,988,0,0,0,1,1,2538
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,18803788,5728,0,0,1,1,1,870
org.mudebug.prapr.mutators.FieldNameMutator_0,15235301,1571,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,19459978,6084,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,17757469,5756,0,0,0,1,1,2330
org.mudebug.prapr.mutators.MethCallResultGuard_1,3831445,4757,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,1794579,1131,0,1,1,1,1,69
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,14495979,932,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,10851363,4595,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator,5071346,4173,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_0,14375756,5712,0,0,0,1,1,4925
org.mudebug.prapr.mutators.MethodNameMutator_7,5573690,6224,0,0,0,0,0,9
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,15222355,6317,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,14066333,6272,0,0,1,1,1,4947
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,12802448,311,0,0,0,1,1,1971
org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator,17975610,6218,0,0,0,0,0,12
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,18943200,3923,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,19184616,517,0,0,1,1,1,106
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,13859197,332,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,14683501,6086,0,0,1,1,1,4947
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_3,17653541,5465,0,0,0,1,1,23
org.mudebug.prapr.mutators.ArgumentListMutator_5,14251197,311,0,0,1,1,1,3828
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,17446048,3387,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_1,16279825,3787,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_2,2065612,6085,0,0,0,0,0,2073
org.mudebug.prapr.mutators.ArgumentListMutator_0,4439790,566,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_1,1918708,3899,0,0,1,1,1,4658
org.mudebug.prapr.mutators.MethCallResultGuard_1,9772379,4489,0,0,0,1,1,198
org.mudebug.prapr.mutators.ArgumentListMutator_4,14764983,3793,0,0,0,1,1,168
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,12225038,5727,0,0,1,1,1,2300
org.mudebug.prapr.mutators.FieldNameMutator_2,10715679,6085,0,0,0,0,0,272
org.mudebug.prapr.mutators.FieldNameMutator_0,15249885,5697,0,0,1,1,1,339
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,92168,4749,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalNameMutator_1,7807450,5767,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,10082794,3396,0,0,1,1,1,138
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,16249979,3198,0,0,1,1,1,3835
org.mudebug.prapr.mutators.MethodNameMutator_2,1604243,6316,0,0,1,1,1,4947
org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,13129542,6085,0,0,1,1,1,4947
org.mudebug.prapr.mutators.MethodNameMutator_7,13924851,1191,0,0,1,1,1,497
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,11785190,5786,0,0,0,0,0,5
org.mudebug.prapr.mutators.FieldNameMutator_3,15713282,6085,0,0,0,0,0,70
org.mudebug.prapr.mutators.MethodNameMutator_5,3887792,3255,0,0,0,1,1,2623
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,14792925,6219,0,0,0,0,0,1
org.mudebug.prapr.mutators.ArgumentListMutator_4,3763113,1571,0,0,1,1,1,4726
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,4423059,4489,0,0,0,1,1,205
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2627530,5749,0,0,0,1,1,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,11576121,6225,0,0,1,1,1,4947
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,6799751,2457,0,0,1,1,1,194
org.mudebug.prapr.mutators.MethCallResultGuard_1,14888189,4751,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalNameMutator_1,12644489,6085,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_6,2272103,2613,0,0,1,1,1,884
org.mudebug.prapr.mutators.VoidMethodCallGuardMutator,9117001,4490,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,4460608,3787,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_1,18884512,6085,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_5,18189720,1571,0,0,0,0,0,26
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,16061812,5963,0,0,0,0,0,99
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,7356387,1571,0,0,0,0,0,45
org.mudebug.prapr.mutators.MethCallResultGuard_1,8996499,2457,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_4,14919598,3925,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_1,11453626,4489,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,6950695,6316,0,0,0,0,0,51
org.mudebug.prapr.mutators.MethodNameMutator_0,667238,3391,0,0,0,0,0,8
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,14216242,3384,0,0,0,0,0,7
org.mudebug.prapr.mutators.FieldNameMutator_1,11568579,1571,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,14035586,5696,0,0,0,1,1,26
org.mudebug.prapr.mutators.MethodNameMutator_1,7821335,4489,0,0,1,1,1,2424
org.mudebug.prapr.mutators.ArgumentListMutator_4,3559569,3898,0,0,1,1,1,4658
org.mudebug.prapr.mutators.ArgumentListMutator_4,5419952,929,0,0,1,1,1,4039
org.mudebug.prapr.mutators.ArgumentListMutator_0,16434188,6231,0,0,1,1,1,4947
org.mudebug.prapr.mutators.LocalNameMutator_2,11398609,5697,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,7081744,5727,0,0,1,1,1,2336
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,6799982,5963,0,0,0,0,0,1043
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,7627148,1189,0,0,1,1,1,50
org.mudebug.prapr.mutators.LocalNameMutator_0,12687298,6505,0,0,1,1,1,4947
org.mudebug.prapr.mutators.LocalNameMutator_2,14543288,6085,0,0,0,0,0,2016
org.mudebug.prapr.mutators.DereferenceGuardMutator_1,5504077,5715,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,16332439,983,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,17704591,3329,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,12693351,3922,0,0,0,0,0,0
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,17286700,462,0,0,0,0,0,5
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,12447568,6158,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,7313282,5727,0,0,0,1,1,467
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,12187268,2458,0,0,0,0,0,8
org.mudebug.prapr.mutators.LocalNameMutator_0,7734985,5696,0,0,1,1,1,4507
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,6743546,4144,0,0,0,0,0,10
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,4282800,220,0,0,0,0,0,63
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,10546280,462,0,0,1,1,1,4755
org.mudebug.prapr.mutators.VoidMethodCallGuardMutator,960474,483,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,18803452,4369,0,0,0,0,0,10
org.mudebug.prapr.mutators.MethCallResultGuard_1,11925644,6113,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_1,18016814,4489,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_0,10851358,323,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,19181964,4522,0,0,0,1,1,28
org.mudebug.prapr.mutators.MethodNameMutator_7,17981241,4756,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,10317396,6158,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,19563914,4749,0,1,1,1,1,59
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,12926560,6005,0,0,0,0,0,56
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,9205292,3918,0,0,1,1,1,3802
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,5773494,3789,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_4,2339101,5727,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_40,8381534,517,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_2,4754039,4490,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_2,7421345,6387,0,0,0,0,0,1
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,2747988,6503,0,0,0,0,0,1728
org.mudebug.prapr.mutators.MethCallResultGuard_2,2199197,6085,0,0,0,0,0,0
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,1350876,6085,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_2,13527502,1571,0,0,1,1,1,4726
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,16531206,5749,0,0,0,1,1,0
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,7716864,6085,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArithmeticOperatorDeletion_0,14673703,6158,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_4,1742214,1571,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_1,10697037,5749,0,0,0,1,1,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,1698699,4711,0,0,0,0,0,21
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,15852553,3197,0,0,0,0,0,66
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,9637776,4517,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_5,7971771,6085,0,0,1,1,1,4947
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,14911948,5718,0,0,1,1,1,890
org.mudebug.prapr.mutators.FieldNameMutator_0,12010213,6086,0,0,0,0,0,37
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,15967473,1187,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,12037699,6390,0,0,1,1,1,4947
org.mudebug.prapr.mutators.MethodNameMutator_4,6130229,3918,0,0,1,1,1,3802
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,18945771,4489,0,0,0,1,1,89
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,11094237,1571,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_1,8801289,4489,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_4,8862503,1571,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_38,12392694,3173,0,0,0,0,0,234
org.mudebug.prapr.mutators.MethodNameMutator_2,16617811,3203,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,10325136,6079,0,0,0,0,0,29
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_2,15210896,4136,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,9543252,3396,0,0,1,1,1,108
org.mudebug.prapr.mutators.VoidMethodCallGuardMutator,127519,6086,0,0,0,0,0,5
org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator,7584878,3398,0,0,0,1,1,31
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_4,7954144,6158,0,0,0,0,0,5
org.mudebug.prapr.mutators.FieldNameMutator_3,6142453,6086,0,0,0,0,0,60
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,6600556,5722,0,0,1,1,1,4685
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,3645501,3332,0,0,0,0,0,141
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,10881686,3793,0,0,0,0,0,5
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,6937173,2866,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,16551053,4596,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_0,4820011,5749,0,0,0,1,1,0
org.mudebug.prapr.mutators.ArgumentListMutator_5,9603006,2612,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,4783536,512,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,6338463,1472,0,0,0,0,0,2
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,2068215,566,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,7416872,1571,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,10401767,4748,0,1,1,1,1,10
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,8383142,462,0,0,1,1,1,111
org.mudebug.prapr.mutators.MethodNameMutator_4,1024976,2458,0,0,0,0,0,8
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,7722209,988,0,1,1,1,1,763
org.mudebug.prapr.mutators.MethodNameMutator_2,14277241,2612,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_4,4212634,4489,0,0,1,1,1,84
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,2074651,6113,0,0,0,0,0,1853
org.mudebug.prapr.mutators.FieldNameMutator_1,788493,6085,0,0,1,1,1,4947
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,5979037,4517,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_0,7813773,1185,0,0,1,1,1,497
org.mudebug.prapr.mutators.MethodNameMutator_2,3314298,4751,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_1,18134939,462,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,17268977,5794,0,0,1,1,1,4949
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,3001718,6390,0,0,0,0,0,32
org.mudebug.prapr.mutators.MethCallResultGuard_2,8705425,6085,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_2,17714546,5696,0,0,1,1,1,4051
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,1236715,566,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,8006421,3156,0,0,0,0,0,75
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,16849012,1571,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_0,8927663,6132,0,0,1,1,1,4947
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,11545269,3796,0,0,0,1,1,127
org.mudebug.prapr.mutators.MethCallResultGuard_0,4223974,6085,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_0,8097573,2871,0,0,0,0,0,1047
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,19013998,4144,0,0,0,0,0,10
org.mudebug.prapr.mutators.MethCallResultGuard_0,5479860,6086,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_2,9728137,5768,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,13419130,4489,0,0,0,1,1,25
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,2269599,566,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_0,9267894,6759,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,11089443,1571,0,0,1,1,1,4723
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_66,14174417,4489,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,10270860,6246,0,0,1,1,1,4947
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,3599591,298,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,15026600,1571,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_3,5524394,5749,0,0,0,1,1,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,57448,2187,0,0,1,1,1,4033
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,7807659,3332,0,0,0,0,0,2561
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,14639963,2456,0,1,1,1,1,109
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,10338008,4748,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_35,8025801,4489,0,0,1,1,1,1151
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,11553585,568,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_3,4835130,309,0,0,1,1,1,111
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,12241388,6505,0,0,0,0,0,13
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,16975805,6218,0,0,0,0,0,68
org.mudebug.prapr.mutators.MethodNameMutator_1,4849369,2612,0,0,1,1,1,1161
org.mudebug.prapr.mutators.FieldNameMutator_1,7467471,1571,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_3,13677151,2613,0,1,1,1,1,873
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,12463085,5751,0,0,0,1,1,0
org.mudebug.prapr.mutators.FieldNameMutator_1,6873801,1571,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_0,18189748,4517,0,0,0,0,0,163
org.mudebug.prapr.mutators.MethCallResultGuard_0,18085073,6262,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_0,2946386,2457,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_0,14827584,1571,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,4895025,4748,0,1,1,1,1,14
org.mudebug.prapr.mutators.ArgumentListMutator_0,5467559,4369,0,0,0,0,0,10
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,1967166,4517,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_2,6506842,6085,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_2,11682055,4517,0,0,1,1,1,244
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,1302319,6085,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,16886347,2607,0,0,1,1,1,763
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,6115442,4765,0,0,0,0,0,43
org.mudebug.prapr.mutators.ArgumentListMutator_5,17306729,988,0,0,1,1,1,2544
org.mudebug.prapr.mutators.MethodNameMutator_2,11682387,5768,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_8,5409393,4489,0,0,0,1,1,21
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,19155579,6316,0,0,0,0,0,1812
org.mudebug.prapr.mutators.FieldNameMutator_3,3992504,1571,0,0,0,0,0,47
org.mudebug.prapr.mutators.MethodNameMutator_5,16701334,3186,0,0,0,0,0,23
org.mudebug.prapr.mutators.MethCallResultGuard_0,4605428,4763,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalNameMutator_1,8469450,6085,0,0,0,0,0,9
org.mudebug.prapr.mutators.MethodNameMutator_3,17069311,3390,0,0,0,0,0,16
org.mudebug.prapr.mutators.MethCallResultGuard_2,16805519,1187,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator,14730838,220,0,0,1,1,1,3590
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,1332101,1571,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,18176490,5780,0,0,0,0,0,66
org.mudebug.prapr.mutators.VoidMethodCallGuardMutator,19431281,4522,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_2,14976497,334,0,0,0,0,0,4
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,18745847,3284,0,0,1,1,1,4737
org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator,11290378,3911,0,0,0,0,0,80
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,6306523,4144,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,7812769,4490,0,0,0,1,1,36
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,2394699,6085,0,0,0,0,0,1
org.mudebug.prapr.mutators.DereferenceGuardMutator_1,17764910,5740,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_1,788488,4489,0,0,0,0,0,1
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,12793954,5749,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_1,13999453,292,0,0,1,1,1,3977
org.mudebug.prapr.mutators.MethodNameMutator_3,6286344,3186,0,1,1,1,1,56
org.mudebug.prapr.mutators.MethCallResultGuard_1,1776389,6086,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_3,11175752,310,0,0,0,0,0,2
org.mudebug.prapr.mutators.MethCallResultGuard_1,2233105,3922,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_82,3535861,462,0,0,0,0,0,5
org.mudebug.prapr.mutators.ArgumentListMutator_3,13366969,5753,0,0,1,1,1,3
org.mudebug.prapr.mutators.MethCallResultGuard_2,1653776,4750,0,0,0,0,0,3
org.mudebug.prapr.mutators.MethodNameMutator_9,7528155,6249,0,0,0,0,0,12
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,18422048,1184,0,0,0,0,0,3
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,14179796,925,0,0,1,1,1,4725
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_2,6118360,3175,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArithmeticOperatorDeletion_0,6511712,5756,0,0,0,0,0,60
org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator,4665866,5749,0,0,0,1,1,1
org.mudebug.prapr.mutators.MethodNameMutator_3,7358891,1189,0,0,0,0,0,33
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,10131228,4371,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,9064853,332,0,0,0,1,1,26
org.mudebug.prapr.mutators.FieldNameMutator_1,2862751,1571,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_0,14015094,3029,0,0,0,0,0,0
