mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,2419107,5321,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,1897525,5506,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_1,1574293,2183,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,5746159,3992,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,5905623,4953,0,0,0,0,0,4
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,6784414,2801,0,0,0,0,0,11
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_3,5908146,2706,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,3282145,935,0,0,4,4,4,2120
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,2694569,5472,0,0,4,4,4,2567
org.mudebug.prapr.mutators.ArgumentListMutator_3,3226431,879,0,0,0,0,0,5
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,1301770,5578,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,4886181,981,0,0,4,4,4,2529
org.mudebug.prapr.mutators.DereferenceGuardMutator_1,5746388,735,1,0,0,0,0,0
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,8844524,1225,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_4,1654073,2810,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,5324903,500,0,0,0,0,0,389
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,7125770,3349,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,3500337,501,0,0,3,3,3,607
org.mudebug.prapr.mutators.MethCallResultGuard_1,141602,5294,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_13,8930675,397,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,2869009,4929,0,0,4,4,4,2574
org.mudebug.prapr.mutators.MethodNameMutator_2,1438158,2722,0,0,0,0,0,324
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,408651,296,0,0,4,4,4,1303
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,9541477,5460,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,4518405,3118,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_2,5618692,3342,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_4,8071809,484,0,0,0,0,0,204
org.mudebug.prapr.mutators.MethodNameMutator_0,1162392,2688,0,0,0,0,0,129
org.mudebug.prapr.mutators.MethodNameMutator_7,5027964,1229,0,0,0,2,2,149
org.mudebug.prapr.mutators.MethodNameMutator_2,4302281,3995,0,0,0,0,0,19
org.mudebug.prapr.mutators.FieldNameMutator_4,6124423,1388,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,4566672,4931,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,6464658,495,0,0,0,0,0,113
org.mudebug.prapr.mutators.FieldNameMutator_3,9078180,730,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,1562123,3352,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_26,1629965,4703,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_2,2190736,5231,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,9550953,3816,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,4639564,334,0,0,3,3,3,1846
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,10141856,3809,0,0,2,2,2,1146
org.mudebug.prapr.mutators.MethCallResultGuard_2,6459454,4984,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,9729294,2523,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_2,1796871,3347,0,0,4,4,4,1879
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,7411967,1388,0,0,0,0,0,0
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,2224058,616,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_4,3340240,5294,0,0,0,0,0,355
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,3298428,3234,0,0,0,2,2,100
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,3076380,334,0,0,3,3,3,1634
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,2430195,5294,0,0,0,0,0,1
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,2906994,3347,0,0,0,0,0,20
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_57,2312602,458,0,0,0,0,0,5
org.mudebug.prapr.mutators.MethodNameMutator_4,4107852,3995,0,0,0,2,2,45
org.mudebug.prapr.mutators.MethCallResultGuard_2,7343368,5294,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1219294,985,0,0,0,0,0,72
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,777678,3995,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_2,2745775,6092,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,5056457,1201,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,7524446,2810,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_0,6319581,5419,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldNameMutator_1,2336755,4958,0,0,0,0,0,18
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,7726130,1388,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_2,2813461,386,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,7202598,2836,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,2385811,4930,0,0,3,3,3,1055
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,6125166,4958,0,0,1,1,1,228
org.mudebug.prapr.mutators.MethodNameMutator_2,10104078,617,0,0,0,2,2,79
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_40,2169470,3809,0,0,0,0,0,120
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,7269224,874,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_1,2346812,616,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,8194238,4977,0,0,0,0,0,7
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,791146,4984,0,0,0,2,2,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_2,5225190,4956,0,0,0,0,0,0
org.mudebug.prapr.mutators.VoidMethodCallGuardMutator,4654112,484,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalNameMutator_0,7029594,5445,0,0,4,4,4,2567
org.mudebug.prapr.mutators.MethodNameMutator_3,2008782,5709,0,0,0,0,0,52
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,2096735,3984,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,8303131,5217,0,0,4,4,4,2567
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2964429,501,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_3,2032305,1388,0,0,0,0,0,18
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,7004621,5294,0,0,4,4,4,2567
org.mudebug.prapr.mutators.FieldNameMutator_2,263632,5018,0,0,4,4,4,2108
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,2469578,4931,0,0,4,4,4,2293
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,75399,4956,0,0,3,3,3,353
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,5481730,4118,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,10019566,887,0,0,4,4,4,2135
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,8571873,513,0,0,0,0,0,21
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,8567368,4414,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_5,8744839,3809,0,0,2,2,2,1173
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,1565899,3346,0,0,4,4,4,2535
org.mudebug.prapr.mutators.MethCallResultGuard_1,4377831,5402,0,0,0,0,0,0
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,10011474,4347,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,5825893,3685,0,0,4,4,4,2491
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2347954,4355,0,0,3,3,3,242
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_42,5573939,2680,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_2,9946224,5319,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalNameMutator_0,9421244,4997,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_2,8738573,312,0,0,0,0,0,20
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,7546839,3683,0,0,0,0,0,18
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,5765693,431,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,6297864,3810,0,0,0,0,0,2
org.mudebug.prapr.mutators.ArgumentListMutator_5,6626,312,0,0,3,3,4,1879
org.mudebug.prapr.mutators.MethodNameMutator_0,6748367,617,0,0,1,1,1,191
org.mudebug.prapr.mutators.FieldNameMutator_0,1427525,4929,0,0,4,4,4,2503
org.mudebug.prapr.mutators.FieldNameMutator_2,6124442,4580,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,1546098,3984,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator,388475,4354,0,0,0,0,0,37
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,5782638,5009,0,0,0,0,0,5
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,112442,5321,0,0,0,0,0,176
org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator,5162833,4988,0,0,0,2,2,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,9571844,4984,0,0,0,2,2,0
org.mudebug.prapr.mutators.FieldNameMutator_3,3189318,3827,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,7864088,5337,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalNameMutator_0,1005594,5337,0,0,4,4,4,2567
org.mudebug.prapr.mutators.MethodNameMutator_1,5955146,2767,0,0,0,0,0,5
org.mudebug.prapr.mutators.FieldNameMutator_1,1677172,935,0,0,4,4,4,2128
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_2,10109359,3992,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,2314128,733,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,5582296,4984,0,0,0,2,2,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,1871627,2186,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_16,5504648,4703,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_1,2842441,730,0,0,0,0,0,118
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,5846702,428,0,0,0,0,0,353
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,3329508,483,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalNameMutator_0,7919986,2810,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_1,2206899,3347,0,0,4,4,4,1879
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,6373700,3995,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_1,1906657,311,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,2727148,313,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,4178778,4958,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_0,9266575,2080,0,0,0,0,0,2
org.mudebug.prapr.mutators.FieldNameMutator_2,5473155,501,0,0,1,1,1,138
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,3396124,4974,0,0,0,2,2,156
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,9193225,2844,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_0,6910249,5294,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,7991105,4966,0,0,4,4,4,2568
org.mudebug.prapr.mutators.FieldNameMutator_4,451499,503,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_5,4625968,3544,0,0,0,0,0,50
org.mudebug.prapr.mutators.LocalNameMutator_0,4121360,4344,0,0,1,3,3,136
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,3070284,388,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_2,9852454,4984,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,7540097,617,0,0,0,2,2,109
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,5299800,3982,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,5844143,1295,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,9537513,4967,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalNameMutator_0,1996259,5337,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator,9511229,4348,0,0,0,0,0,7
