mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.mudebug.prapr.mutators.LocalNameMutator_2,4162248,7347,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,19878467,7552,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,11039829,5533,0,0,0,0,0,28
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,17838282,7181,0,0,0,0,0,4
org.mudebug.prapr.mutators.FieldNameMutator_2,14206045,1964,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,13314957,7419,0,0,0,0,0,1761
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_69,20416231,6729,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,18985032,6993,0,0,0,0,0,5
org.mudebug.prapr.mutators.MethodNameMutator_3,15559742,7591,0,0,0,0,0,36
org.mudebug.prapr.mutators.MethodNameMutator_3,10402272,7678,0,0,0,0,0,41
org.mudebug.prapr.mutators.FieldNameMutator_0,5190138,1250,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,1012264,6998,0,0,0,0,0,43
org.mudebug.prapr.mutators.ArgumentListMutator_5,239701,6343,0,0,1,1,1,42
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,16854372,7489,0,0,0,0,0,94
org.mudebug.prapr.mutators.MethCallResultGuard_2,13329013,7059,0,0,0,1,1,784
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,3922723,7591,0,0,0,0,0,27
org.mudebug.prapr.mutators.ArgumentListMutator_4,20272859,7830,0,0,0,0,0,55
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,8190413,7287,0,0,0,0,0,539
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,20562036,6999,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,227965,7492,0,0,1,1,1,5857
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,14011457,6993,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,9829081,5689,0,0,0,0,0,26
org.mudebug.prapr.mutators.FieldNameMutator_1,7281669,7347,0,0,0,0,0,148
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,6756860,7347,0,0,1,1,1,5857
org.mudebug.prapr.mutators.ArgumentListMutator_4,20026776,7348,0,0,1,1,1,5857
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_77,11278214,3285,0,0,0,0,0,2
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,11128751,689,0,0,0,0,0,5
org.mudebug.prapr.mutators.MethCallResultGuard_2,3718128,3841,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_2,11685476,7347,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,18042117,1964,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_0,9299793,1250,0,0,0,1,1,3269
org.mudebug.prapr.mutators.FieldNameMutator_3,20816611,7347,0,0,0,0,0,2168
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,12165004,7490,0,0,0,0,0,1681
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,1174540,7592,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_2,1809410,7347,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalNameMutator_0,16305055,7678,0,0,0,0,0,32
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,16443755,3561,0,0,1,1,1,19
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,18181750,7300,0,0,0,0,0,2000
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,12272268,3758,0,0,1,1,1,5564
org.mudebug.prapr.mutators.MethCallResultGuard_1,17627541,8045,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_2,20651705,7353,0,0,0,0,0,7
org.mudebug.prapr.mutators.FieldNameMutator_2,13142341,1964,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,2233831,7021,0,0,0,0,0,84
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,15539797,1981,0,0,0,0,0,41
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,5537630,1239,0,0,0,0,0,9
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,20167409,4013,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_2,9194061,3293,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,12875263,6999,0,0,0,0,0,335
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,2387003,7026,0,0,1,1,1,5734
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,3150953,4706,0,0,0,0,0,2576
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,450805,4013,0,0,0,0,0,11
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,17809128,7001,0,0,1,1,1,5819
org.mudebug.prapr.mutators.MethCallResultGuard_1,15052416,7058,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,21050471,5683,0,0,0,0,0,1
org.mudebug.prapr.mutators.ArgumentListMutator_4,20301538,3758,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,20094399,5531,0,0,1,1,1,3115
org.mudebug.prapr.mutators.MethCallResultGuard_2,10766129,1263,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,16390396,1188,0,0,0,0,0,5
org.mudebug.prapr.mutators.LocalNameMutator_1,1586796,7347,0,0,0,0,0,19
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,17951276,1273,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,14916719,4446,0,0,0,0,0,5
org.mudebug.prapr.mutators.MethCallResultGuard_2,11893255,3098,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,8581610,1193,0,0,1,1,1,4904
org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator,17354740,7284,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_0,17499720,7347,0,0,0,0,0,2416
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,6373419,3824,0,0,0,1,1,12
org.mudebug.prapr.mutators.LocalNameMutator_1,15218306,3642,0,0,0,0,0,59
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,13403377,7009,0,0,0,1,1,2733
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,1164611,4004,0,0,1,1,1,5663
org.mudebug.prapr.mutators.LocalNameMutator_0,13391918,8066,0,0,1,1,1,6368
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,11029372,1196,0,0,0,1,1,4902
org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator,8071072,3853,0,0,0,1,1,17
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,12447114,7347,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,21428987,3671,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_1,14428237,3284,0,0,0,0,0,2
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_46,4085061,5683,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,7773318,3644,0,0,1,1,1,267
org.mudebug.prapr.mutators.LocalNameMutator_0,5755954,7505,0,0,0,0,0,682
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,10303710,7489,0,0,0,0,0,2
org.mudebug.prapr.mutators.LocalNameMutator_0,15828939,6999,0,0,0,0,0,287
org.mudebug.prapr.mutators.MethodNameMutator_0,12896686,7494,0,0,0,0,0,12
org.mudebug.prapr.mutators.ArgumentListMutator_3,13647721,8064,0,0,0,0,0,592
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,18567675,6343,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,15178603,1964,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_2,10365142,7348,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,3354936,7021,0,0,1,1,1,77
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,88171,6702,0,0,0,0,0,22
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,9529829,7341,0,0,0,0,0,75
org.mudebug.prapr.mutators.LocalNameMutator_1,18003250,7347,0,0,1,1,1,5857
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,1837288,7490,0,0,0,0,0,3
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,3906861,3522,0,0,0,0,0,35
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_19,11971834,5683,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_3,1898425,5531,0,0,1,1,1,3115
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,19887129,1197,0,0,0,0,0,2
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,556045,3287,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalNameMutator_0,17415393,6993,0,0,0,0,0,152
org.mudebug.prapr.mutators.DereferenceGuardMutator_4,11466510,679,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,1670757,1964,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_2,10472167,7003,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_1,8933320,7057,0,0,1,1,1,3181
org.mudebug.prapr.mutators.FieldNameMutator_1,14294587,7347,0,0,0,0,0,1767
org.mudebug.prapr.mutators.FieldNameMutator_0,3942575,1964,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_5,8804648,7348,0,0,0,0,0,2
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,16808830,7555,0,0,1,1,1,5857
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,12204893,1196,0,0,0,0,0,5
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,17400391,7660,0,0,0,0,0,589
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,20361435,6993,0,0,1,1,1,5810
org.mudebug.prapr.mutators.ArgumentListMutator_0,6047424,4704,0,0,0,0,0,1494
org.mudebug.prapr.mutators.LocalNameMutator_0,13713942,6998,0,0,0,0,0,49
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,17191999,4013,0,0,0,0,0,20
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,14107001,7353,0,0,0,0,0,7
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_3,14408084,5683,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_0,16241595,7021,0,0,1,1,1,99
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,3659706,4706,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,17475750,7059,0,0,1,1,1,992
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,6313357,5683,0,0,0,0,0,70
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,18174275,7677,0,0,0,0,0,1773
org.mudebug.prapr.mutators.FieldNameMutator_5,3921710,1964,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_0,10978004,691,0,0,1,1,1,5728
org.mudebug.prapr.mutators.MethCallResultGuard_2,3646702,7353,0,0,0,0,0,7
org.mudebug.prapr.mutators.FieldNameMutator_5,9313864,1964,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,14896370,3863,0,0,0,1,1,7
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_86,2443303,628,0,0,0,1,1,2764
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,17166323,5683,0,0,0,0,0,5
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,15608831,7028,0,0,0,1,1,114
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,21412616,1964,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,19363722,7347,0,0,1,1,1,5857
org.mudebug.prapr.mutators.MethodNameMutator_3,17731574,5683,0,0,1,1,1,2977
org.mudebug.prapr.mutators.MethodNameMutator_1,6361567,7830,0,0,0,0,0,2375
org.mudebug.prapr.mutators.MethCallResultGuard_2,3525675,7060,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_3,5070760,7522,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,138619,1964,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,4025576,5532,0,0,0,0,0,25
org.mudebug.prapr.mutators.MethCallResultGuard_1,9986051,7347,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalNameMutator_0,1101553,6967,0,0,1,1,1,5324
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,21398135,3759,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_3,5638440,7495,0,0,0,0,0,9
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,2406497,7352,0,0,0,0,0,151
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,21521117,686,0,0,0,0,0,17
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_8,9118882,7028,0,0,0,1,1,66
org.mudebug.prapr.mutators.MethodNameMutator_8,3069708,3293,0,0,0,0,0,2
org.mudebug.prapr.mutators.LocalNameMutator_0,12548167,4013,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldNameMutator_0,4524707,1964,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_0,21175027,6993,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_4,9188309,4553,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_1,20908882,7347,0,0,1,1,1,5857
org.mudebug.prapr.mutators.FieldNameMutator_2,8395439,1964,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,1626487,7591,0,0,0,0,0,12
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,9559902,7058,0,0,1,1,1,3154
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,8923190,7591,0,0,0,0,0,2025
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,18480058,1964,0,0,0,0,0,0
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,14279135,3824,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,2477752,1964,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_8,5285107,7028,0,0,0,1,1,105
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_30,14153547,3852,0,0,0,0,0,5
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,2621278,6993,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_1,3329614,1250,0,0,1,1,1,3265
org.mudebug.prapr.mutators.ArgumentListMutator_1,20421768,7341,0,0,1,1,1,5857
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,9728044,7290,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,14113505,650,0,0,1,1,1,5650
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_13,21216333,690,0,0,0,0,0,152
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,3230371,6967,0,0,1,1,1,4546
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,4254592,7592,0,0,0,0,0,30
org.mudebug.prapr.mutators.MethCallResultGuard_0,7961159,6343,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,20517914,6999,0,0,1,1,1,569
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,10995996,7021,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_1,20114745,7347,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_0,884500,7352,0,0,0,0,0,31
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,12865072,6479,0,0,0,0,0,5
org.mudebug.prapr.mutators.FieldNameMutator_2,2587786,1964,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_1,7888019,1964,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_5,10944651,1190,0,1,1,1,1,1025
org.mudebug.prapr.mutators.ArgumentListMutator_4,13745980,4687,0,0,1,1,1,5586
org.mudebug.prapr.mutators.MethCallResultGuard_2,10120732,7594,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,26152,7059,0,0,0,0,0,369
org.mudebug.prapr.mutators.FieldNameMutator_2,15524044,7348,0,0,0,0,0,2
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,13620803,6999,0,0,0,0,0,799
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_60,5532702,628,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,1892566,7555,0,0,1,1,1,5857
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_1,6266377,3750,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_2,52003,7490,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_5,4745282,1964,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,16298282,1964,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,16957164,1740,0,0,0,0,0,208
org.mudebug.prapr.mutators.LocalNameMutator_2,9059351,7347,0,0,0,0,0,1
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_4,9253900,7004,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_0,19317343,6470,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,985608,6999,0,0,1,1,1,1019
org.mudebug.prapr.mutators.DereferenceGuardMutator_1,2048599,6967,0,0,0,0,0,5
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,11641833,1287,0,0,0,0,0,5
org.mudebug.prapr.mutators.MethodNameMutator_3,1440311,1250,0,0,0,1,1,3092
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,12892551,358,0,0,0,0,0,2
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,18480099,1193,0,0,1,1,1,4889
org.mudebug.prapr.mutators.LocalNameMutator_0,18121815,7347,0,0,0,0,0,2376
org.mudebug.prapr.mutators.MethCallResultGuard_2,466312,469,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,7171530,7002,0,0,1,1,1,5987
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,9662142,3299,0,0,1,1,1,9
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,6266383,1195,0,0,1,1,1,4883
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_48,7773314,3285,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_1,17055940,7490,0,0,0,0,0,9
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,15974217,7047,0,0,1,1,1,2315
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,6896395,6999,0,0,1,1,1,215
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,15219002,7012,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_2,15218376,6999,0,0,0,0,0,610
org.mudebug.prapr.mutators.ArgumentListMutator_4,10209490,6343,0,0,0,1,1,0
org.mudebug.prapr.mutators.MethodNameMutator_0,9081952,4709,0,0,0,0,0,5
org.mudebug.prapr.mutators.MethodNameMutator_4,14721711,3855,0,0,0,0,0,6
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,1698760,1250,0,0,0,0,0,0
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,3380175,7348,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,13754880,4013,0,0,0,0,0,7
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,5044703,7068,0,0,1,1,1,5857
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,20905704,7537,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_4,13721703,7028,0,0,0,0,0,61
org.mudebug.prapr.mutators.FieldNameMutator_1,4539326,7353,0,0,1,1,1,5857
org.mudebug.prapr.mutators.ArgumentListMutator_2,9919284,3564,0,0,1,1,1,31
org.mudebug.prapr.mutators.FieldNameMutator_5,20815760,1964,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_2,13794971,1191,0,0,1,1,1,4893
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,887717,6993,0,0,1,1,1,6360
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,17714383,7347,0,0,1,1,1,5857
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,9129271,1193,0,0,0,0,0,5
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,13614692,3032,0,0,0,0,0,105
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,12848329,1194,0,0,0,0,0,5
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,4545783,7674,0,0,1,1,1,5862
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,4252381,4013,0,0,0,0,0,2
org.mudebug.prapr.mutators.ArgumentListMutator_4,6835138,3759,0,0,1,1,1,5569
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,15518237,8045,0,0,1,1,1,5787
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,3335730,1239,0,0,0,0,0,0
