mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.mudebug.prapr.mutators.MethCallResultGuard_0,6100832,743,0,0,0,0,0,6
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,4833790,694,0,0,0,0,0,2
org.mudebug.prapr.mutators.ArgumentListMutator_3,4614972,1284,0,0,1,1,1,5684
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,2056664,5855,0,0,1,1,1,1698
org.mudebug.prapr.mutators.ArgumentListMutator_2,2556295,681,0,0,1,1,1,6261
org.mudebug.prapr.mutators.MethodNameMutator_0,2160328,1244,0,0,0,0,0,5
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_3,7307988,5882,0,0,0,1,1,1
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,4312677,5855,0,0,1,1,1,3249
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,6834108,4931,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,3522381,2023,0,0,0,0,0,1
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,4963598,694,0,0,0,0,0,3
org.mudebug.prapr.mutators.ArgumentListMutator_5,6443212,3918,0,0,0,0,0,1
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_4,8762652,7231,0,0,0,0,0,77
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,1951586,3918,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_0,6139694,4871,0,0,1,1,1,5699
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2550493,5855,0,0,0,0,0,42
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_12,5562106,5855,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,7608594,7196,0,0,1,1,1,6501
org.mudebug.prapr.mutators.MethCallResultGuard_0,2867719,694,0,0,0,0,0,1
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,4393660,5855,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldNameMutator_1,4575080,2023,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethCallResultGuard_1,4054933,497,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1418621,4871,0,0,0,0,0,4263
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,8082337,4931,0,0,0,0,0,52
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,4502151,5855,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,5404981,7205,0,0,1,1,1,6125
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,599329,497,0,0,0,0,0,6
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,4251548,742,0,0,0,1,1,681
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_48,8669537,4014,0,0,0,0,0,102
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,5699140,7212,0,0,0,0,0,2805
org.mudebug.prapr.mutators.ArgumentListMutator_4,4639769,743,0,0,0,0,0,63
org.mudebug.prapr.mutators.MethodNameMutator_0,8335541,4876,0,0,0,0,0,6
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,3908105,5699,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_3,5905987,694,0,0,0,0,0,2
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,6889413,2023,0,0,0,0,0,1
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,2439976,1244,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldNameMutator_3,5873625,2023,0,0,0,0,0,1
org.mudebug.prapr.mutators.VoidMethodCallGuardMutator,4210086,5855,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_4,2980332,5699,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,103133,1284,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_2,3642706,1795,0,0,0,1,1,131
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,3990901,5855,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,4525826,2023,0,0,0,0,0,1
org.mudebug.prapr.mutators.DereferenceGuardMutator_4,5318648,1328,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,6265893,1244,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,5417496,4721,0,0,0,1,1,131
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,1541577,2023,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,862931,536,0,0,0,0,0,1
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,4037799,5866,0,0,0,1,1,153
org.mudebug.prapr.mutators.MethodNameMutator_2,6883684,4871,0,0,1,1,1,5716
org.mudebug.prapr.mutators.ArgumentListMutator_4,387139,4852,0,0,1,1,1,5719
org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator,8477078,2054,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_4,3931479,5863,0,0,0,0,0,1
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_4,8311683,5214,0,0,0,0,0,3
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,2902729,517,0,0,0,0,0,6
org.mudebug.prapr.mutators.MethCallResultGuard_2,2945755,694,0,0,0,0,0,1
org.mudebug.prapr.mutators.ArgumentListMutator_5,3469605,1242,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,827851,518,0,0,1,1,1,5099
org.mudebug.prapr.mutators.FieldNameMutator_1,1110893,2023,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,7191186,2023,0,0,0,0,0,86
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,6449493,2023,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,8484727,5863,0,0,0,0,0,27
org.mudebug.prapr.mutators.MethCallResultGuard_1,2970098,4871,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_83,3078141,4014,0,0,0,0,0,102
org.mudebug.prapr.mutators.ArgumentListMutator_4,5970575,1786,0,0,1,1,1,3067
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_91,5670258,5855,0,0,0,0,0,1
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,3870563,1795,0,0,0,0,0,2
org.mudebug.prapr.mutators.FieldNameMutator_1,8150487,2023,0,0,0,0,0,2
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,3725308,3910,0,0,1,1,1,5697
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,2970073,4874,0,0,0,0,0,6
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_55,6428439,4014,0,0,0,0,0,753
org.mudebug.prapr.mutators.FieldNameMutator_0,5424220,1787,0,0,0,0,0,111
org.mudebug.prapr.mutators.ArgumentListMutator_2,2653674,516,0,0,1,1,1,5812
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,1226021,3107,0,0,1,1,1,2666
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,1890391,681,0,0,0,0,0,2586
org.mudebug.prapr.mutators.FieldNameMutator_0,8104145,1244,0,0,0,0,0,2
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,6942337,694,0,0,0,1,1,4995
org.mudebug.prapr.mutators.ArgumentListMutator_2,2595121,4166,0,0,0,0,0,6
org.mudebug.prapr.mutators.ArgumentListMutator_3,769872,5855,0,0,1,1,1,1992
org.mudebug.prapr.mutators.MethodNameMutator_4,7191284,5855,0,0,1,1,1,3252
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,5056981,738,0,0,0,0,0,6
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_70,4508286,5855,0,0,0,0,0,1
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_8,5502944,5882,0,0,0,1,1,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_1,871823,672,0,0,0,0,0,6
org.mudebug.prapr.mutators.CaseBreakerMutator_0,2237776,1336,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_23,4060654,5855,0,0,0,0,0,4
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,8602844,7196,0,0,1,1,1,6501
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,8363452,7204,0,0,0,0,0,5568
org.mudebug.prapr.mutators.FieldNameMutator_1,643887,2023,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,6021309,5855,0,0,0,0,0,42
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,4129185,5855,0,0,0,0,0,4
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_65,2768154,5855,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldNameMutator_5,5951571,2023,0,0,0,0,0,47
org.mudebug.prapr.mutators.FieldNameMutator_1,2910694,2023,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_8,4508672,4084,0,0,0,0,0,115
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_93,7565184,5855,0,0,0,0,0,1
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,838473,1787,0,0,0,0,0,111
org.mudebug.prapr.mutators.MethCallResultGuard_0,6834071,742,0,0,0,0,0,1
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,3301812,816,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,3259792,881,0,0,0,0,0,14
org.mudebug.prapr.mutators.MethCallResultGuard_0,7608584,3918,0,0,0,0,0,1
org.mudebug.prapr.mutators.ArgumentListMutator_2,5117687,2586,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_7,8209235,1797,0,0,0,1,1,217
org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator,8303991,5704,0,0,0,1,1,204
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,265643,2023,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,494218,1788,0,0,0,1,1,239
org.mudebug.prapr.mutators.MethodNameMutator_5,1190278,1793,0,0,0,0,0,113
org.mudebug.prapr.mutators.FieldNameMutator_1,1139837,2023,0,0,0,0,0,1
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,6636082,5855,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethCallResultGuard_2,5116840,1244,0,0,0,0,0,1
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,2768082,3830,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.MathMutator,2472819,7235,0,0,0,0,0,88
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,5502947,1336,0,0,1,1,1,5693
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,57830,4874,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_1,6115669,537,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_3,3941416,2023,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldNameMutator_2,6949344,2023,0,0,0,0,0,1
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,3990771,518,0,0,0,0,0,6
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,1951584,1310,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,2667696,1326,0,0,0,0,0,9
org.mudebug.prapr.mutators.FieldNameMutator_2,5339538,1244,0,0,0,0,0,2
org.mudebug.prapr.mutators.FieldNameMutator_3,4872456,1244,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_3,4520612,5855,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,3882115,4721,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,3752411,5855,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_2,1890380,2744,0,0,0,0,0,1
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,3865522,2586,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,4275220,7191,0,0,1,1,1,6026
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,1077836,5874,1,0,0,1,1,84
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,8656330,1244,0,0,1,1,1,5783
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,3964074,7214,0,0,0,0,0,9
org.mudebug.prapr.mutators.FieldNameMutator_1,2075558,4874,0,0,1,1,1,5713
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,5736800,7212,0,0,1,1,1,6131
org.mudebug.prapr.mutators.FieldNameMutator_0,7105159,2023,0,0,0,0,0,1
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,2271850,3107,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalNameMutator_0,5479462,5855,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_2,1279715,2023,0,0,0,0,0,66
org.mudebug.prapr.mutators.ArgumentListMutator_5,3072585,743,0,0,1,1,1,5554
org.mudebug.prapr.mutators.FieldNameMutator_4,1957381,2023,0,0,0,0,0,57
org.mudebug.prapr.mutators.FieldNameMutator_0,3040845,2023,0,0,0,0,0,97
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,1717767,4166,0,0,1,1,1,5796
org.mudebug.prapr.mutators.ArgumentListMutator_0,8624289,1244,0,0,1,1,1,5784
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_3,5775722,7206,0,0,1,1,1,5684
org.mudebug.prapr.mutators.MethodNameMutator_4,5181674,4871,0,0,1,1,1,5704
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,12852,7270,0,0,0,0,0,3937
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_3,555909,7196,0,0,1,1,1,6499
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,1884591,3910,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_12,4550579,4084,0,0,0,0,0,263
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_79,784707,672,0,0,0,0,0,6
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,5165042,720,0,0,1,1,1,5865
org.mudebug.prapr.mutators.MethCallResultGuard_1,7710226,5853,0,0,0,0,0,1
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,2392526,5855,0,0,0,0,0,3
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,5900198,1244,0,0,1,1,1,5784
org.mudebug.prapr.mutators.MethodNameMutator_4,2916496,7231,0,0,0,0,0,117
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,3927303,8274,0,0,0,0,0,1
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,611207,6937,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_20,897326,4084,0,0,0,0,0,8
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,8304349,7190,0,0,0,0,0,5495
org.mudebug.prapr.mutators.FieldNameMutator_2,8045396,2023,0,0,0,0,0,47
org.mudebug.prapr.mutators.ArgumentListMutator_1,250730,5855,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,259137,7196,0,0,1,1,1,6501
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,8123129,2023,0,0,0,0,0,53
org.mudebug.prapr.mutators.LocalNameMutator_0,8387987,401,0,0,1,1,1,5681
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,3058373,1793,0,0,0,0,0,6
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,7677465,735,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethCallResultGuard_2,710323,5855,0,0,0,1,1,234
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,4797783,1244,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,6266060,1284,0,0,0,0,0,6
org.mudebug.prapr.mutators.MethCallResultGuard_1,5736738,1244,0,0,0,0,0,0
org.mudebug.prapr.mutators.VoidMethodCallGuardMutator,8533489,729,0,0,0,0,0,6
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,6053772,2347,0,0,0,0,0,13
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_68,6521988,4084,0,0,0,0,0,112
org.mudebug.prapr.mutators.ArgumentListMutator_0,512020,4718,0,0,0,1,1,172
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,6113909,5882,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_4,8317456,2023,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,5973651,5855,0,0,0,1,1,125
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,3902147,2098,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,2513103,2023,0,0,0,0,0,86
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,569796,2023,0,0,0,0,0,86
org.mudebug.prapr.mutators.FieldNameMutator_0,8001127,2023,0,0,0,0,0,6
org.mudebug.prapr.mutators.MethCallResultGuard_1,3184334,495,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldNameMutator_2,8484918,2023,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,7121450,2023,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,5229537,694,0,0,0,0,0,31
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,4562714,7212,0,0,1,1,1,6128
org.mudebug.prapr.mutators.MethCallResultGuard_0,1122479,3305,0,0,0,0,0,1
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,5802005,1328,0,0,0,0,0,1
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,2045169,7212,0,0,0,0,0,6
org.mudebug.prapr.mutators.MethodNameMutator_3,2734204,5855,0,0,1,1,1,3115
org.mudebug.prapr.mutators.FieldNameMutator_0,5733043,2071,0,0,0,0,0,617
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,5670275,7196,0,0,0,0,0,6
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,6619784,849,0,0,1,1,1,5742
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,3548871,5698,0,0,0,0,0,29
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,8630162,7207,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldNameMutator_1,6859911,2023,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,3669667,3826,0,0,1,1,1,5692
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,4614385,3615,0,0,0,0,0,40
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,3369092,723,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,3014037,7238,0,0,0,0,0,5387
org.mudebug.prapr.mutators.ArgumentListMutator_4,7962887,2023,0,0,1,1,1,5785
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_1,3853697,4871,0,0,0,0,0,2694
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,816040,7207,0,0,1,1,1,5793
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_92,4037572,4084,0,0,0,0,0,197
org.mudebug.prapr.mutators.FieldNameMutator_1,7194664,5104,0,0,0,0,0,5196
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,1966190,7204,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,959039,6682,0,0,0,1,1,239
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,7625569,1244,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_1,2941157,2747,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalNameMutator_0,6289305,5874,1,0,0,1,1,315
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,4872433,7230,0,0,0,0,0,9
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,8428848,4874,0,0,1,1,1,5713
org.mudebug.prapr.mutators.FieldNameMutator_1,1912928,7243,0,0,0,0,0,5458
org.mudebug.prapr.mutators.FieldNameMutator_0,3078264,691,0,0,0,0,0,5
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,2727647,5855,0,0,0,0,0,1
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,1497387,4856,0,0,1,1,1,5713
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,1966215,3910,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,7445382,7168,0,0,1,1,1,5876
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,191231,1326,0,0,0,0,0,9
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,2595132,1755,0,0,0,0,0,1310
org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator,1042813,1332,0,0,0,0,0,7
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,6806970,2023,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,4210088,5855,0,0,0,0,0,82
org.mudebug.prapr.mutators.ArgumentListMutator_5,6051442,5855,0,0,0,0,0,10
org.mudebug.prapr.mutators.MethCallResultGuard_2,5605636,742,0,0,0,0,0,1
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,4550862,536,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,7095941,5699,0,0,0,0,0,26
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,3636200,7196,0,0,1,1,1,6501
org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,3719484,3594,0,0,1,1,1,5809
org.mudebug.prapr.mutators.LocalNameMutator_0,8084547,5855,0,0,1,1,1,3252
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,7123781,1331,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldNameMutator_4,7105156,2023,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,145733,1244,0,0,0,0,0,113
org.mudebug.prapr.mutators.MethodNameMutator_3,4754004,5700,0,0,0,0,0,29
