mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,3482367,5267,0,0,3,3,3,2060
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,7015458,1704,0,0,0,0,0,2
org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator,28485629,5177,0,0,0,0,0,8
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,8351091,7584,0,0,0,0,0,6
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,9967157,4977,0,0,0,0,0,10
org.mudebug.prapr.mutators.MethCallResultGuard_2,9087643,8142,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_1,2117999,797,0,0,0,0,0,7
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,6198365,7825,0,0,5,5,5,2426
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,29312723,8136,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalNameMutator_2,37462887,7925,0,0,0,0,0,31
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,4243128,329,0,0,0,0,0,2
org.mudebug.prapr.mutators.ArgumentListMutator_0,12336642,1715,0,0,3,3,3,2094
org.mudebug.prapr.mutators.FieldNameMutator_1,3654306,7930,0,0,5,5,5,6122
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,25496556,7568,0,0,0,0,0,1
org.mudebug.prapr.mutators.LocalNameMutator_0,2389947,322,0,0,4,4,4,881
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,6270091,4808,0,0,0,0,0,1
org.mudebug.prapr.mutators.ArgumentListMutator_0,24074409,5111,0,0,0,0,0,114
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,18901096,7997,0,0,0,0,0,11
org.mudebug.prapr.mutators.MethCallResultGuard_0,738540,1715,0,0,0,0,0,0
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,12177963,5253,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,29235956,4566,0,0,2,2,2,200
org.mudebug.prapr.mutators.MethodNameMutator_3,20045396,5232,0,0,0,0,0,122
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,24867945,5248,0,0,0,0,0,4
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,9454002,2082,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,1279032,3753,0,0,4,4,4,4984
org.mudebug.prapr.mutators.ArgumentListMutator_0,29339354,5228,0,0,5,5,5,2400
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,14336786,712,0,0,0,0,0,6
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,15694467,4380,0,0,1,1,1,1157
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,10768592,2161,0,0,0,0,0,1
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,23704562,7541,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_43,26941657,324,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,13344831,1713,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_1,16274581,1703,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,27991408,3954,0,0,0,0,0,993
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,6333954,8083,0,0,0,0,0,737
org.mudebug.prapr.mutators.LocalNameMutator_0,17159337,823,0,0,5,5,5,2363
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,20017281,4977,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,34511159,5883,0,0,0,0,0,1
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,34283358,5052,0,0,0,0,0,1
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,36191295,716,0,0,0,0,0,3
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,16015742,7825,0,0,0,0,0,40
org.mudebug.prapr.mutators.MethCallResultGuard_1,14903987,346,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_4,23995181,7568,0,0,0,0,0,1
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,2475567,6740,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,3565431,5185,0,0,0,0,0,2
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,30286710,5168,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,24523656,2161,0,0,0,0,0,1
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,11812302,845,0,0,0,0,0,1
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,14576774,8100,0,0,0,0,0,1
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,979843,818,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_4,28649579,5865,0,0,5,5,5,5779
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,532095,804,0,0,0,0,0,15
org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator,21616112,4499,0,0,5,5,5,2321
org.mudebug.prapr.mutators.MethCallResultGuard_0,22885232,4708,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_1,12068984,1715,0,0,3,3,3,2088
org.mudebug.prapr.mutators.MethCallResultGuard_0,25756807,7979,0,0,0,0,0,1
org.mudebug.prapr.mutators.ArgumentListMutator_0,32716159,318,0,0,5,5,5,2400
org.mudebug.prapr.mutators.MethodNameMutator_1,18067864,836,0,0,0,0,0,19
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,9185770,8133,0,0,0,0,0,1
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,12536136,4238,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,26718192,4431,0,0,0,0,0,2
org.mudebug.prapr.mutators.MethodNameMutator_0,6581390,5057,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_2,24919268,1657,0,0,0,0,0,2
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,28827568,738,0,0,3,5,5,2647
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,21528557,7613,0,0,0,0,0,6
org.mudebug.prapr.mutators.FieldNameMutator_0,3967654,7926,0,0,0,0,0,3
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,24078657,1404,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,33198972,8851,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_5,30847066,8245,0,0,0,0,0,37
org.mudebug.prapr.mutators.FieldNameMutator_3,129857,2161,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,9888441,7925,0,0,0,0,0,9
org.mudebug.prapr.mutators.FieldNameMutator_1,7604616,5178,0,0,0,0,0,7
org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,25633363,1420,0,0,5,5,5,5372
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,27541686,1713,0,0,0,0,0,0
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,22301053,8176,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,4694751,694,0,0,3,4,4,1837
org.mudebug.prapr.mutators.MethodNameMutator_1,796416,4240,0,0,0,0,0,432
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,27903770,5248,0,0,0,0,0,807
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,10092636,8066,0,0,0,2,2,586
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,19013749,7823,0,0,2,2,2,470
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,475935,5178,0,0,3,3,3,2040
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,31996880,337,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_1,21618777,7626,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,14325119,5247,0,0,3,3,3,1852
org.mudebug.prapr.mutators.ArgumentListMutator_4,30702218,4796,0,0,3,3,3,5143
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,7379164,7361,0,0,0,0,0,0
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,16367702,5196,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_2,13677595,694,0,0,0,0,0,4
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,20857404,827,0,0,0,0,0,175
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,29712302,8142,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,35171060,4566,0,0,0,0,0,38
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,26270613,806,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,24060997,5186,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethCallResultGuard_2,9051302,326,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,9964666,4419,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_6,7239560,8260,0,0,5,5,5,6122
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,19376500,8843,0,0,2,2,2,587
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,28532375,4079,0,0,0,0,0,1
org.mudebug.prapr.mutators.LocalNameMutator_1,10244432,5232,0,0,1,1,1,842
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_2,6896823,3999,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_0,4526515,5248,0,0,0,0,0,48
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,22113818,5248,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,24019998,1361,0,0,5,5,5,5828
org.mudebug.prapr.mutators.ArgumentListMutator_2,27220061,7926,0,0,5,5,5,6122
org.mudebug.prapr.mutators.FieldNameMutator_2,21506783,2161,0,0,0,0,0,1
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,7045989,5248,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_1,8592783,7668,0,0,0,0,0,8
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,13876377,1657,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_9,36464581,8102,0,0,0,0,0,2
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,30309394,8343,0,0,0,0,0,4
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_4,7831790,8581,0,0,5,5,5,2259
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,9578251,500,0,0,5,5,5,4636
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,2272255,6736,0,0,5,5,5,3005
org.mudebug.prapr.mutators.MethodNameMutator_3,30206847,1957,0,0,0,0,0,4
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,13744234,4977,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,23339766,1528,0,0,0,0,0,10
org.mudebug.prapr.mutators.MethodNameMutator_2,14753307,7471,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,20538867,7568,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,25660299,5248,0,0,0,0,0,2
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,27713765,324,0,0,0,0,0,36
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,20409455,4977,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_0,24927103,6899,0,0,0,1,1,0
org.mudebug.prapr.mutators.MethodNameMutator_1,25952778,4431,0,0,0,0,0,498
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,25309568,8178,0,0,0,0,0,1
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,22994966,2019,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_6,1821298,7472,0,0,0,0,0,23
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,31491746,1702,0,0,0,0,0,13
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,10798271,8127,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator,33588121,1464,0,0,0,0,0,8
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,20401578,818,0,0,5,5,5,2708
org.mudebug.prapr.mutators.VoidMethodCallGuardMutator,10527340,327,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,6718460,7616,0,0,0,0,0,5
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,33631307,5248,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_2,21088832,5177,0,0,0,0,0,32
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,27782652,4711,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,12446118,324,0,0,0,0,0,36
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_8,26076134,7606,0,0,0,0,0,6
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,13068349,6733,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,19700246,613,0,0,0,3,3,3389
org.mudebug.prapr.mutators.MethodNameMutator_7,20719552,7999,0,0,0,0,0,49
org.mudebug.prapr.mutators.MethodNameMutator_2,25607700,1536,0,0,0,0,0,20
org.mudebug.prapr.mutators.FieldNameMutator_5,28053931,2161,0,0,0,0,0,1
org.mudebug.prapr.mutators.LocalNameMutator_0,13576137,5168,0,0,0,0,0,188
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_2,15669318,5916,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_1,25135046,5237,0,0,5,5,5,2378
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,35171054,5236,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_0,11541426,4439,0,0,0,0,0,181
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,26135052,3953,0,0,5,5,5,2401
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,35099332,6899,0,0,0,1,1,9
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,19266711,8000,0,0,3,3,3,1706
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,9278945,8240,0,0,0,0,0,11
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_3,13771198,802,0,0,0,0,0,97
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,2244150,6313,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,32369249,1403,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethCallResultGuard_0,3371302,326,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator,8815957,8558,0,0,2,2,2,105
org.mudebug.prapr.mutators.MethodNameMutator_0,28581161,1711,0,0,0,0,0,31
org.mudebug.prapr.mutators.MethCallResultGuard_0,22471834,5243,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,13237110,985,0,0,5,5,5,5797
org.mudebug.prapr.mutators.MethodNameMutator_2,36137516,4293,0,0,5,5,5,4697
org.mudebug.prapr.mutators.MethCallResultGuard_0,11997986,735,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,8635642,6899,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_4,4947076,5186,0,0,2,2,2,749
org.mudebug.prapr.mutators.ArgumentListMutator_3,29459046,1369,0,0,3,3,3,5136
org.mudebug.prapr.mutators.MethodNameMutator_1,27699070,3949,0,0,5,5,5,2401
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,6562427,7925,0,0,5,5,5,6122
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_2,34175253,1374,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,7342217,8101,0,0,0,0,0,169
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,34745857,8142,0,0,5,5,5,2531
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,17466000,1703,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_0,34558275,7930,0,0,5,5,5,6127
org.mudebug.prapr.mutators.MethCallResultGuard_0,36954504,5919,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,36554111,819,0,0,0,0,0,0
