mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_69,608618,4785,0,0,0,0,1,151
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,179589,8219,0,0,1,1,1,2382
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_47,1369370,4843,0,0,0,0,1,163
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,2268622,8219,0,0,0,0,1,23
org.mudebug.prapr.mutators.VoidMethodCallGuardMutator,2669336,6970,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,53761,8220,0,0,1,1,1,5350
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,2185150,3948,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,764523,8247,0,0,1,1,1,7060
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,636200,7877,0,0,0,0,1,1
org.mudebug.prapr.mutators.MethodNameMutator_5,2192233,6963,1,0,1,1,1,2453
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,1991259,8236,0,0,0,0,1,6
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,781407,8247,0,0,0,0,1,7059
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_9,2268201,4798,0,0,0,0,1,149
org.mudebug.prapr.mutators.LocalNameMutator_1,638195,5554,0,0,0,0,1,13
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_29,1386327,4785,0,0,0,0,1,3293
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_71,2280009,4785,0,0,0,0,1,151
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_1,393809,4843,0,0,0,0,1,167
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,278440,2088,0,0,0,0,1,1
org.mudebug.prapr.mutators.MethCallResultGuard_0,1186071,6963,1,0,0,0,1,286
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,577067,6593,0,0,0,0,1,57
org.mudebug.prapr.mutators.FieldNameMutator_0,1349307,8219,0,0,0,0,1,3642
org.mudebug.prapr.mutators.MethodNameMutator_0,2421249,8220,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_11,2251678,4843,0,0,0,0,1,6
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_1,1493261,8220,0,0,0,0,1,6
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_23,1789710,4785,0,0,0,0,1,176
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,658657,8247,0,0,1,1,1,6992
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,2627371,7887,0,0,0,0,1,1
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,1805679,6963,1,0,0,0,1,1
org.mudebug.prapr.mutators.FieldNameMutator_0,2265205,6957,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_17,2616413,4785,0,0,0,0,1,71
org.mudebug.prapr.mutators.LocalNameMutator_1,2306234,8220,0,0,0,0,1,1
org.mudebug.prapr.mutators.LocalNameMutator_0,2381206,8220,0,0,0,0,1,6
org.mudebug.prapr.mutators.ArgumentListMutator_5,1254576,6962,0,0,0,0,1,3660
org.mudebug.prapr.mutators.ArgumentListMutator_2,1789888,3948,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,2605927,4785,0,0,0,0,1,8
org.mudebug.prapr.mutators.FieldNameMutator_1,666113,8239,0,0,1,1,1,6307
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,1283234,4798,0,0,0,0,1,141
org.mudebug.prapr.mutators.ArgumentListMutator_5,2265202,6963,1,0,0,0,1,1
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,1949843,8240,0,0,1,1,1,6084
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,1845427,7887,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_8,565195,4843,0,0,0,0,1,168
org.mudebug.prapr.mutators.DereferenceGuardMutator_4,442011,8247,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_87,1439714,4843,0,0,0,0,1,164
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_14,1149817,4843,0,0,0,0,1,24
org.mudebug.prapr.mutators.MethodNameMutator_5,2431754,6970,0,0,1,1,1,3379
org.mudebug.prapr.mutators.ArgumentListMutator_0,1560960,6957,0,0,1,1,1,3660
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,831978,7877,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,714481,8220,0,0,0,0,1,6
org.mudebug.prapr.mutators.MethodNameMutator_0,2398341,8220,0,0,0,0,1,5
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,2813056,8220,0,0,0,0,1,6
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_49,1560795,4843,0,0,0,0,1,163
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,2463746,8220,0,0,0,0,1,4015
org.mudebug.prapr.mutators.FieldNameMutator_1,2463724,2088,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,1269827,6593,0,0,0,0,1,3660
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,153582,5554,0,0,0,0,1,2
org.mudebug.prapr.mutators.LocalNameMutator_0,871861,8219,0,0,1,1,1,5310
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_60,2431751,4843,0,0,0,0,1,1
org.mudebug.prapr.mutators.ArgumentListMutator_3,393978,6963,1,0,0,0,1,1
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,707462,8247,0,0,1,1,1,7017
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,372731,8309,0,0,0,0,1,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,2398331,7887,0,0,0,0,1,1
org.mudebug.prapr.mutators.FieldNameMutator_1,825980,5554,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,948201,6963,1,0,1,1,1,1891
org.mudebug.prapr.mutators.LocalNameMutator_0,2421065,6963,1,0,0,0,1,162
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,319352,7877,0,0,0,0,1,10
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,603168,8219,0,0,1,1,1,5448
org.mudebug.prapr.mutators.MethodNameMutator_2,2669342,6963,1,0,1,1,1,3660
org.mudebug.prapr.mutators.DereferenceGuardMutator_4,1744001,8239,0,0,0,0,1,1
org.mudebug.prapr.mutators.FieldNameMutator_1,1466963,2088,0,0,0,0,1,1
org.mudebug.prapr.mutators.MethCallResultGuard_1,2773728,6963,1,0,0,0,1,286
org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator,1169246,6970,0,0,0,0,1,51
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_8,964366,4785,0,0,0,0,1,156
org.mudebug.prapr.mutators.LocalNameMutator_0,1789194,8219,0,0,0,0,1,24
org.mudebug.prapr.mutators.MethodNameMutator_0,475935,8247,0,0,0,0,1,6
org.mudebug.prapr.mutators.FieldNameMutator_4,2669339,6987,0,0,0,0,1,1
org.mudebug.prapr.mutators.ArgumentListMutator_5,2754370,8247,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_2,2415547,4785,0,0,0,0,1,155
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,2306448,6970,0,0,0,0,1,27
org.mudebug.prapr.mutators.ArgumentListMutator_2,486459,6962,0,0,1,1,1,3660
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,242307,7887,0,0,0,0,1,1
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_2,336407,8247,0,0,0,0,1,1
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,926109,7887,0,0,0,0,1,195
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,1577560,8240,0,0,0,0,1,1
org.mudebug.prapr.mutators.MethodNameMutator_1,203838,6963,1,0,0,0,1,2
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,1448022,8218,0,0,0,0,1,6
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_32,2268192,4843,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_93,2677211,4785,0,0,0,0,1,273
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_40,2438998,4843,0,0,0,0,1,163
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,2398985,8220,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,1768407,8240,0,0,1,1,1,6174
org.mudebug.prapr.mutators.FieldNameMutator_2,486160,7877,0,0,0,0,1,1
org.mudebug.prapr.mutators.ArgumentListMutator_4,781404,8247,0,0,0,0,1,1
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,1012036,8247,0,0,0,0,1,1
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,1867199,6970,0,0,0,0,1,1
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,1811802,8247,0,0,1,1,1,6142
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_2,1360023,8220,0,0,0,0,1,3980
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_1,465158,8219,0,0,1,1,1,5307
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,964294,6593,0,0,0,0,1,52
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,1380975,8220,0,0,1,1,1,5350
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,777421,8219,0,0,0,0,1,1
org.mudebug.prapr.mutators.ArithmeticOperatorDeletion_0,882626,6963,1,0,0,0,1,10
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,2754137,7887,0,0,0,0,1,195
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,1296258,5554,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,1789220,7887,0,0,1,1,1,285
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,2159226,3948,0,0,0,0,1,46
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,1830399,8309,0,0,0,0,1,5
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_1,1693675,8247,0,0,1,1,1,7060
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,2768561,5554,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,1399126,3948,0,0,0,0,1,43
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_9,1233157,4785,0,0,0,0,1,152
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_66,2387201,4843,0,0,0,0,1,1
org.mudebug.prapr.mutators.MethodNameMutator_0,456134,6963,1,0,1,1,1,1891
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,310412,6963,1,0,0,0,1,2
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,1466673,5554,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_76,1637163,4785,0,0,0,0,1,173
org.mudebug.prapr.mutators.ArgumentListMutator_1,1156162,6593,0,0,1,1,1,3660
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,1577552,6593,0,0,0,0,1,6
org.mudebug.prapr.mutators.ArgumentListMutator_0,284011,6963,1,0,1,1,1,1891
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,113399,8219,0,0,0,0,1,24
org.mudebug.prapr.mutators.LocalNameMutator_0,1789518,8220,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1593282,8247,0,0,1,1,1,7060
org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator,490121,4798,0,0,0,0,1,1094
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,2518249,8247,0,0,1,1,1,7060
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_1,2884338,5554,0,0,0,0,1,2
org.mudebug.prapr.mutators.ArgumentListMutator_2,583735,8247,0,0,0,0,1,6
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,2780062,8247,0,0,0,0,1,7059
org.mudebug.prapr.mutators.LocalNameMutator_1,1229490,6963,1,0,0,0,1,3
org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,2084555,3948,0,0,0,0,1,46
org.mudebug.prapr.mutators.DereferenceGuardMutator_1,2381197,8247,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,1780666,8247,0,0,0,0,1,5
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,169458,8247,0,0,0,0,1,6464
org.mudebug.prapr.mutators.FieldNameMutator_2,995723,8219,0,0,0,0,1,24
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_2,2296365,8219,0,0,0,0,1,1
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,813481,6593,0,0,0,0,1,184
org.mudebug.prapr.mutators.ArgumentListMutator_4,2862923,8230,0,0,0,0,1,12
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,1116513,8309,0,0,1,1,1,6204
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_1,2528893,8220,0,0,1,1,1,5350
org.mudebug.prapr.mutators.ArgumentListMutator_2,2159283,8219,0,0,0,0,1,1
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,2564918,6963,1,0,0,0,1,1
org.mudebug.prapr.mutators.FieldNameMutator_0,2478510,7877,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,2805783,8247,0,0,0,0,1,1
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,1578241,8309,0,0,0,0,1,1
org.mudebug.prapr.mutators.MethCallResultGuard_2,665659,6963,1,0,0,0,1,286
org.mudebug.prapr.mutators.ArgumentListMutator_5,2415544,8220,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.SwitchMutator,559567,4785,0,0,1,1,1,3379
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,1040604,7887,0,0,0,0,1,1
org.mudebug.prapr.mutators.FieldNameMutator_2,1322765,8247,0,0,1,1,1,7017
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,269944,6963,1,0,0,0,1,3
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,150052,6963,1,0,1,1,1,3496
org.mudebug.prapr.mutators.MethodNameMutator_0,795110,6593,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_44,2557282,4785,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_20,1723153,4843,0,0,0,0,1,11
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_29,420978,4843,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_62,197996,4785,0,0,0,0,1,151
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,2689413,6963,1,0,0,0,1,6
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,2053559,8247,0,0,1,1,1,6207
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,379752,6963,1,0,0,0,1,9
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_41,2525319,4785,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,1051842,8247,0,0,1,1,1,7060
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,2096131,8219,0,0,0,0,1,7
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,1674250,8247,0,0,1,1,1,7060
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,2564469,8218,0,0,0,0,1,5
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_42,2296378,4785,0,0,0,0,1,5
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,221657,5554,0,0,0,0,1,2
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_90,2340902,4785,0,0,0,0,1,151
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,1830406,8247,0,0,0,0,1,6
org.mudebug.prapr.mutators.LocalNameMutator_1,221944,8220,0,0,0,0,1,3984
org.mudebug.prapr.mutators.FieldNameMutator_4,771593,6987,0,0,0,0,1,2
org.mudebug.prapr.mutators.FieldNameMutator_0,1532299,8236,0,0,1,1,1,6597
org.mudebug.prapr.mutators.FieldNameMutator_2,1922392,7887,0,0,0,0,1,5
org.mudebug.prapr.mutators.ArgumentListMutator_4,847928,8220,0,0,0,0,1,1
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,1476342,8236,0,0,0,0,1,6681
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,34815,8220,0,0,0,0,1,5176
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,2387598,6593,0,0,0,0,1,3660
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,1780673,6963,1,0,0,0,1,1
org.mudebug.prapr.mutators.ArgumentListMutator_5,1109277,8220,0,0,0,0,1,1
org.mudebug.prapr.mutators.ArgumentListMutator_2,369027,6957,0,0,1,1,1,3660
org.mudebug.prapr.mutators.FieldNameMutator_0,420975,7877,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_39,2002645,4785,0,0,0,0,1,6
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,161796,7887,0,0,0,0,1,1
org.mudebug.prapr.mutators.DereferenceGuardMutator_4,372689,8247,0,0,0,0,1,1
org.mudebug.prapr.mutators.FieldNameMutator_0,2159274,7877,0,0,0,0,1,1
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,665947,7887,0,0,0,0,1,1
org.mudebug.prapr.mutators.FieldNameMutator_3,2593308,7877,0,0,0,0,1,1
org.mudebug.prapr.mutators.MethodNameMutator_1,2819327,6963,1,0,1,1,1,3495
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,2306409,8309,0,0,0,0,1,1
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,1179688,8240,0,0,0,0,1,6094
org.mudebug.prapr.mutators.LocalNameMutator_1,788471,3948,0,0,0,0,1,5
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,2268366,6970,0,0,1,1,1,251
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2593020,6963,1,0,1,1,1,286
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_13,2471864,4843,0,0,0,0,1,25
org.mudebug.prapr.mutators.FieldNameMutator_1,1652383,7877,0,0,0,0,1,1
org.mudebug.prapr.mutators.DereferenceGuardMutator_1,496858,8220,0,0,0,0,1,1
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,2877378,6957,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,636203,6963,1,0,0,0,1,1
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,1575775,8309,0,0,0,0,1,1
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,2368798,8309,0,0,1,1,1,5909
org.mudebug.prapr.mutators.LocalNameMutator_0,2441743,8219,0,0,1,1,1,2886
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,442014,8230,0,0,1,1,1,2979
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,701197,8240,0,0,0,0,1,6091
org.mudebug.prapr.mutators.FieldNameMutator_1,302854,8220,0,0,0,0,1,1962
org.mudebug.prapr.mutators.FieldNameMutator_2,1045711,8309,0,0,1,1,1,6122
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,727410,8220,0,0,0,0,1,5176
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,1169600,8220,0,0,0,0,1,6
org.mudebug.prapr.mutators.FieldNameMutator_1,2564859,8247,0,0,0,0,1,6
org.mudebug.prapr.mutators.ArgumentListMutator_1,1759671,6963,1,0,0,0,1,1
org.mudebug.prapr.mutators.VoidMethodCallGuardMutator,2168588,3948,0,0,0,0,1,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,338306,8219,0,0,0,0,1,5206
org.mudebug.prapr.mutators.ArgumentListMutator_1,1837238,8028,0,0,1,1,1,2979
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,2011670,6963,1,0,0,0,1,3
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,425417,8219,0,0,1,1,1,5448
org.mudebug.prapr.mutators.ArgumentListMutator_2,2192219,6593,0,0,0,0,1,1
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_2,1546113,6963,1,0,0,0,1,10
org.mudebug.prapr.mutators.FieldNameMutator_0,1045698,2088,0,0,0,0,1,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_56,1169592,4843,0,0,0,0,1,1
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,2258462,8239,0,0,1,1,1,6738
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,2621848,6963,1,0,0,0,1,1
org.mudebug.prapr.mutators.ArgumentListMutator_1,2634817,8219,0,0,0,0,1,1
org.mudebug.prapr.mutators.FieldNameMutator_1,1800153,8220,0,0,0,0,1,5273
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,1889782,6957,0,0,1,1,1,3584
