mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.mudebug.prapr.mutators.MethodNameMutator_1,11895351,1537,0,0,0,1,1,95
org.mudebug.prapr.mutators.MethCallResultGuard_0,6329383,757,1,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,18153148,1198,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,5044993,6617,0,0,0,0,0,5
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,8444970,5314,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,13929383,7215,0,0,0,0,0,428
org.mudebug.prapr.mutators.MethCallResultGuard_1,346659,6656,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_1,2635822,3372,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_1,17051780,5330,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,1344188,7523,0,0,1,1,1,5390
org.mudebug.prapr.mutators.LocalNameMutator_2,4475016,6979,0,0,0,0,0,30
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,15746269,1029,0,0,1,1,1,5079
org.mudebug.prapr.mutators.FieldNameMutator_0,4347504,5330,0,0,0,0,0,1
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,11938379,6614,0,0,1,1,1,2639
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,10829229,6605,0,0,0,0,0,1006
org.mudebug.prapr.mutators.DereferenceGuardMutator_1,1872148,6609,0,0,0,0,0,5
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,16897105,6586,0,0,1,1,1,2277
org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator,12432804,6791,0,0,0,0,0,836
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,3046981,6613,0,0,1,1,1,318
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,12086875,6856,0,0,0,0,0,430
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,15424852,6609,0,0,1,1,1,5831
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,16659841,6979,0,0,1,1,1,5390
org.mudebug.prapr.mutators.MethCallResultGuard_2,13394138,6911,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_0,12984767,6979,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,15888491,552,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_1,14587275,1755,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,3999513,6583,0,0,1,1,1,4943
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_18,11851632,6346,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,7577073,3541,0,0,0,0,0,230
org.mudebug.prapr.mutators.LocalNameMutator_0,6638532,7113,0,0,0,0,0,91
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_97,2025966,6346,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_1,3083519,7215,0,0,0,0,0,1930
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,3788987,6979,0,0,0,0,0,5
org.mudebug.prapr.mutators.MethodNameMutator_1,17638113,6979,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,8542739,7284,0,0,0,0,0,1
org.mudebug.prapr.mutators.ArgumentListMutator_2,10905119,5161,0,0,0,0,0,5
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_73,181877,5308,0,0,0,0,0,47
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,10810731,7129,0,0,0,0,0,14
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,15807272,1755,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_3,12415419,1119,0,0,0,0,0,5
org.mudebug.prapr.mutators.MethCallResultGuard_1,1449078,502,0,0,0,0,0,22
org.mudebug.prapr.mutators.MethodNameMutator_0,3453962,4109,0,0,0,1,1,84
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,11648838,757,1,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_4,2544251,1755,0,0,0,0,0,5
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,18739486,6645,0,0,0,1,1,2598
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,15163834,7112,0,0,0,0,0,1779
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,6278442,1194,0,0,0,0,0,5
org.mudebug.prapr.mutators.MethodNameMutator_3,6368748,7161,0,0,0,0,0,9
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,2632071,1105,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_0,1659371,6792,0,0,0,0,0,11
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,1974103,6583,0,0,1,1,1,4673
org.mudebug.prapr.mutators.LocalNameMutator_0,10595745,6824,0,0,0,0,0,772
org.mudebug.prapr.mutators.DereferenceGuardMutator_4,4199356,756,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,4153199,6582,0,0,1,1,1,4234
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,18337489,3454,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,409870,6673,0,0,1,1,1,2853
org.mudebug.prapr.mutators.MethCallResultGuard_1,16242620,2438,0,0,0,0,0,5
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,6329385,6856,0,0,0,0,0,747
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,7843048,1209,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,12244203,6612,0,0,1,1,1,273
org.mudebug.prapr.mutators.MethCallResultGuard_1,8844298,760,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_0,16013926,355,0,0,0,0,0,28
org.mudebug.prapr.mutators.MethCallResultGuard_2,15823193,6675,0,0,0,0,0,120
org.mudebug.prapr.mutators.FieldNameMutator_0,8879395,6609,0,0,1,1,1,5799
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_34,13779007,3539,0,0,1,1,1,2516
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,6666712,6583,0,0,0,0,0,5
org.mudebug.prapr.mutators.MethodNameMutator_8,10123026,339,0,0,0,0,0,4
org.mudebug.prapr.mutators.ArgumentListMutator_3,2134180,6637,0,0,0,1,1,7
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,5333424,6617,0,0,0,1,1,2414
org.mudebug.prapr.mutators.MethodNameMutator_0,3141807,7215,0,0,0,0,0,385
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,11541224,3372,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_1,877336,6979,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,18768466,6674,0,0,1,1,1,2827
org.mudebug.prapr.mutators.MethodNameMutator_0,16049554,5161,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,17845587,5144,0,0,0,0,0,12
org.mudebug.prapr.mutators.LocalNameMutator_1,12087307,5308,0,0,1,1,1,603
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,18175241,6608,0,0,1,1,1,501
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,18921834,1208,0,0,1,1,1,41
org.mudebug.prapr.mutators.LocalNameMutator_1,15957502,6979,0,0,0,0,0,38
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,5415963,6644,0,0,0,0,0,6
org.mudebug.prapr.mutators.MethCallResultGuard_2,10376904,7008,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,7712881,6628,0,0,1,1,1,47
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,15155532,3539,0,0,0,1,1,148
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,11346822,6979,0,0,1,1,1,5390
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,6588927,6641,0,0,0,1,1,6
org.mudebug.prapr.mutators.MethodNameMutator_0,3156365,3372,0,0,0,1,1,2323
org.mudebug.prapr.mutators.FieldNameMutator_0,17439249,7214,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,16881371,7053,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_4,3259866,7409,0,0,0,0,0,22
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,8492658,7034,0,0,0,0,0,2233
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,15776546,6654,0,0,1,1,1,4857
org.mudebug.prapr.mutators.MethCallResultGuard_1,14075302,6979,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,11792298,1036,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,7451184,6609,0,0,1,1,1,5831
org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator,16146512,1206,0,0,0,1,1,62
org.mudebug.prapr.mutators.ArgumentListMutator_1,7908676,4626,0,0,1,1,1,4446
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,1100959,4206,0,0,0,0,0,4
org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator,1027138,761,0,0,0,1,1,26
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_59,10940406,502,0,0,0,0,0,5
org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator,11786962,1105,0,0,0,0,0,4
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,9163773,6910,0,0,0,0,0,42
org.mudebug.prapr.mutators.FieldNameMutator_0,14348644,1087,0,0,0,0,0,23
org.mudebug.prapr.mutators.DereferenceGuardMutator_4,9995156,552,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,2459817,1042,0,0,0,0,0,5
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,19083465,5164,0,0,0,0,0,25
org.mudebug.prapr.mutators.ArgumentListMutator_1,11235545,1092,0,0,1,1,1,2848
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,18364110,7293,0,0,0,0,0,1
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,15142422,6982,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_2,8300332,760,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_5,61947,1755,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_0,1101107,523,0,0,1,1,1,5146
org.mudebug.prapr.mutators.ArgumentListMutator_1,15940565,1032,0,0,0,1,1,894
org.mudebug.prapr.mutators.LocalNameMutator_0,17910416,6663,0,0,0,0,0,5
org.mudebug.prapr.mutators.FieldNameMutator_2,4691814,6979,0,0,1,1,1,5390
org.mudebug.prapr.mutators.ArgumentListMutator_5,11325835,4109,0,0,0,0,0,0
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,16908429,557,0,0,0,0,0,5
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,6666737,6792,0,0,0,0,0,765
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_66,14993830,502,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,14890077,1092,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,1359063,7008,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_8,4995004,757,1,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_9,5804252,1546,0,0,0,0,0,27
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,8763975,6656,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_0,11104390,6979,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,19072311,5165,0,0,0,0,0,30
org.mudebug.prapr.mutators.MethCallResultGuard_2,472792,7161,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,17444693,7155,0,0,0,0,0,6
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,15559580,758,0,0,0,0,0,0
